Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,9/24/2017 0:00,2017,9,24,0,25.1,78,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 1:00,2017,9,24,1,26,80,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 2:00,2017,9,24,2,24.5,77,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 3:00,2017,9,24,3,22.2,72,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 4:00,2017,9,24,4,26.1,80,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 5:00,2017,9,24,5,26.5,81,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 6:00,2017,9,24,6,27.7,84,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 7:00,2017,9,24,7,28.8,86,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 8:00,2017,9,24,8,29.9,88,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 9:00,2017,9,24,9,34.9,99,Moderate,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 10:00,2017,9,24,10,38.9,109,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 11:00,2017,9,24,11,38.9,109,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 12:00,2017,9,24,12,32.9,95,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 13:00,2017,9,24,13,28.4,85,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 14:00,2017,9,24,14,28.2,85,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 15:00,2017,9,24,15,29.7,88,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 16:00,2017,9,24,16,30.2,89,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 17:00,2017,9,24,17,28.3,85,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 18:00,2017,9,24,18,23.5,75,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 19:00,2017,9,24,19,29.7,88,Moderate,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 20:00,2017,9,24,20,27.3,83,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 21:00,2017,9,24,21,29.1,87,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 22:00,2017,9,24,22,39,110,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/24/2017 23:00,2017,9,24,23,54.5,148,Unhealthy for Sensitive Groups,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 0:00,2017,9,25,0,63.7,155,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 1:00,2017,9,25,1,68.3,158,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 2:00,2017,9,25,2,60.7,154,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 3:00,2017,9,25,3,57.8,152,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 4:00,2017,9,25,4,57.9,152,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 5:00,2017,9,25,5,59.9,153,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 6:00,2017,9,25,6,48.9,134,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 7:00,2017,9,25,7,41.4,116,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 8:00,2017,9,25,8,34.2,97,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 9:00,2017,9,25,9,35.6,101,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 10:00,2017,9,25,10,40.8,114,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 11:00,2017,9,25,11,42.9,119,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 12:00,2017,9,25,12,47.4,130,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 13:00,2017,9,25,13,46.7,129,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 14:00,2017,9,25,14,49.8,136,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 15:00,2017,9,25,15,43.4,120,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 16:00,2017,9,25,16,42.2,117,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 17:00,2017,9,25,17,39.1,110,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 18:00,2017,9,25,18,37.1,105,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 19:00,2017,9,25,19,35.5,101,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 20:00,2017,9,25,20,37.6,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 21:00,2017,9,25,21,42.8,119,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 22:00,2017,9,25,22,52.7,143,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/25/2017 23:00,2017,9,25,23,64.4,156,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 0:00,2017,9,26,0,70.2,159,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 1:00,2017,9,26,1,70.6,159,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 2:00,2017,9,26,2,69.3,158,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 3:00,2017,9,26,3,72.1,160,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 4:00,2017,9,26,4,78.5,163,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 5:00,2017,9,26,5,90.3,169,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 6:00,2017,9,26,6,89.6,169,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 7:00,2017,9,26,7,84.3,166,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 8:00,2017,9,26,8,81.7,165,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 9:00,2017,9,26,9,78.7,163,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 10:00,2017,9,26,10,77.1,162,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 11:00,2017,9,26,11,68.1,158,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 12:00,2017,9,26,12,64.6,156,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 13:00,2017,9,26,13,58.5,153,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 14:00,2017,9,26,14,46.5,128,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 15:00,2017,9,26,15,42.7,119,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 16:00,2017,9,26,16,34.8,99,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 17:00,2017,9,26,17,34.4,98,Moderate,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 18:00,2017,9,26,18,35.2,100,Moderate,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 19:00,2017,9,26,19,40.1,112,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 20:00,2017,9,26,20,44.5,123,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 21:00,2017,9,26,21,60.2,153,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 22:00,2017,9,26,22,65.1,156,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/26/2017 23:00,2017,9,26,23,62.5,155,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 0:00,2017,9,27,0,66.2,157,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 1:00,2017,9,27,1,68.6,158,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 2:00,2017,9,27,2,70.8,159,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 3:00,2017,9,27,3,77.9,163,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 4:00,2017,9,27,4,85.4,166,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 5:00,2017,9,27,5,85.2,166,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 6:00,2017,9,27,6,98.1,173,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 7:00,2017,9,27,7,104.5,176,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 8:00,2017,9,27,8,109.2,179,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 9:00,2017,9,27,9,120.9,185,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 10:00,2017,9,27,10,125.9,187,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 11:00,2017,9,27,11,118.4,183,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 12:00,2017,9,27,12,97.4,173,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 13:00,2017,9,27,13,80.8,164,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 14:00,2017,9,27,14,74.4,161,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 15:00,2017,9,27,15,66.2,157,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 16:00,2017,9,27,16,58.1,152,Unhealthy,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 17:00,2017,9,27,17,46,127,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 18:00,2017,9,27,18,47,129,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 19:00,2017,9,27,19,46.4,128,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 20:00,2017,9,27,20,46.7,129,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 21:00,2017,9,27,21,49.3,135,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 22:00,2017,9,27,22,60.6,154,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/27/2017 23:00,2017,9,27,23,64.8,156,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 0:00,2017,9,28,0,69.4,158,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 1:00,2017,9,28,1,75.2,161,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 2:00,2017,9,28,2,79.6,163,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 3:00,2017,9,28,3,86.3,167,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 4:00,2017,9,28,4,92.6,170,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 5:00,2017,9,28,5,92.3,170,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 6:00,2017,9,28,6,85.1,166,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 7:00,2017,9,28,7,76,162,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 8:00,2017,9,28,8,71.6,159,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 9:00,2017,9,28,9,68.1,158,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 10:00,2017,9,28,10,71.2,159,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 11:00,2017,9,28,11,74.3,161,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 12:00,2017,9,28,12,80.1,164,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 13:00,2017,9,28,13,61.9,154,Unhealthy,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 14:00,2017,9,28,14,55.4,150,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 15:00,2017,9,28,15,57.7,152,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 16:00,2017,9,28,16,51.8,141,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 17:00,2017,9,28,17,52.9,144,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 18:00,2017,9,28,18,45.9,127,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 19:00,2017,9,28,19,50.9,139,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 20:00,2017,9,28,20,53.4,145,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 21:00,2017,9,28,21,64.2,155,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 22:00,2017,9,28,22,77.6,162,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/28/2017 23:00,2017,9,28,23,90.3,169,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 0:00,2017,9,29,0,99.1,174,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 1:00,2017,9,29,1,103.5,176,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 2:00,2017,9,29,2,106.3,177,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 3:00,2017,9,29,3,107.1,178,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 4:00,2017,9,29,4,101.5,175,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 5:00,2017,9,29,5,99.2,174,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 6:00,2017,9,29,6,96.7,172,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 7:00,2017,9,29,7,104.8,176,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 8:00,2017,9,29,8,107,178,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 9:00,2017,9,29,9,106.8,177,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 10:00,2017,9,29,10,105.3,177,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 11:00,2017,9,29,11,105.4,177,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,9/29/2017 12:00,2017,9,29,12,98.7,173,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 13:00,2017,9,29,13,71.8,159,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 14:00,2017,9,29,14,72.9,160,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 15:00,2017,9,29,15,74.5,161,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 16:00,2017,9,29,16,62,154,Unhealthy,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 17:00,2017,9,29,17,54.9,149,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 18:00,2017,9,29,18,48.4,133,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 19:00,2017,9,29,19,49.2,135,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 20:00,2017,9,29,20,53.1,144,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 21:00,2017,9,29,21,59.5,153,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 22:00,2017,9,29,22,75.2,161,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/29/2017 23:00,2017,9,29,23,84.6,166,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 0:00,2017,9,30,0,91.8,170,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 1:00,2017,9,30,1,100.4,174,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 2:00,2017,9,30,2,103.7,176,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 3:00,2017,9,30,3,107.3,178,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 4:00,2017,9,30,4,99.6,174,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 5:00,2017,9,30,5,92.8,170,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 6:00,2017,9,30,6,83.9,166,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 7:00,2017,9,30,7,91.9,170,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 8:00,2017,9,30,8,87.5,168,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 9:00,2017,9,30,9,81.3,164,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 10:00,2017,9,30,10,73.2,160,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 11:00,2017,9,30,11,69.7,158,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 12:00,2017,9,30,12,72.3,160,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 13:00,2017,9,30,13,80.6,164,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 14:00,2017,9,30,14,82.9,165,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 15:00,2017,9,30,15,76.5,162,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 16:00,2017,9,30,16,59.2,153,Unhealthy,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 17:00,2017,9,30,17,39.6,111,Unhealthy for Sensitive Groups,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 18:00,2017,9,30,18,33.3,96,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 19:00,2017,9,30,19,31.6,92,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 20:00,2017,9,30,20,34.8,99,Moderate,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 21:00,2017,9,30,21,52.4,143,Unhealthy for Sensitive Groups,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 22:00,2017,9,30,22,81.7,165,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,9/30/2017 23:00,2017,9,30,23,113.8,181,Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 0:00,2017,10,1,0,138.4,194,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 1:00,2017,10,1,1,140.7,195,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 2:00,2017,10,1,2,136.8,193,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 3:00,2017,10,1,3,139.4,194,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 4:00,2017,10,1,4,138.7,194,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 5:00,2017,10,1,5,124.8,187,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 6:00,2017,10,1,6,116.4,182,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 7:00,2017,10,1,7,108.2,178,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 8:00,2017,10,1,8,94.6,171,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 9:00,2017,10,1,9,85.8,167,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 10:00,2017,10,1,10,67.3,157,Unhealthy,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 11:00,2017,10,1,11,57.6,152,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 12:00,2017,10,1,12,52.8,144,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 13:00,2017,10,1,13,46.9,129,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 14:00,2017,10,1,14,48.9,134,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 15:00,2017,10,1,15,37.4,106,Unhealthy for Sensitive Groups,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 16:00,2017,10,1,16,23.7,75,Moderate,10,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 17:00,2017,10,1,17,23.8,76,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 18:00,2017,10,1,18,27.9,84,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 19:00,2017,10,1,19,28.9,86,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 20:00,2017,10,1,20,35.9,102,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 21:00,2017,10,1,21,41.9,117,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 22:00,2017,10,1,22,48.4,133,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/1/2017 23:00,2017,10,1,23,58.2,152,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 0:00,2017,10,2,0,67.6,157,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 1:00,2017,10,2,1,71.8,159,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 2:00,2017,10,2,2,79.9,164,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 3:00,2017,10,2,3,81.4,164,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 4:00,2017,10,2,4,80.7,164,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 5:00,2017,10,2,5,81.3,164,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,10/2/2017 6:00,2017,10,2,6,85.6,167,Unhealthy,90,UG/M3,1 Hr,Valid
