Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,3/26/2015 22:00,2015,3,26,22,79.1,163,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/26/2015 23:00,2015,3,26,23,60,153,Unhealthy,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 0:00,2015,3,27,0,40.5,113,Unhealthy for Sensitive Groups,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 1:00,2015,3,27,1,27.2,83,Moderate,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 2:00,2015,3,27,2,19.1,66,Moderate,11,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 3:00,2015,3,27,3,20.5,69,Moderate,22,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 4:00,2015,3,27,4,22.2,72,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 5:00,2015,3,27,5,23.1,74,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 6:00,2015,3,27,6,32.5,94,Moderate,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 7:00,2015,3,27,7,32.7,94,Moderate,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 8:00,2015,3,27,8,42.3,118,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 9:00,2015,3,27,9,53.6,146,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 10:00,2015,3,27,10,54.3,147,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 11:00,2015,3,27,11,51.1,139,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 12:00,2015,3,27,12,43.5,121,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 13:00,2015,3,27,13,38.2,108,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 14:00,2015,3,27,14,35.1,99,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 15:00,2015,3,27,15,29,87,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 16:00,2015,3,27,16,23.5,75,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 17:00,2015,3,27,17,20.7,69,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 18:00,2015,3,27,18,20.3,68,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 19:00,2015,3,27,19,26.1,80,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 20:00,2015,3,27,20,40.5,113,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 21:00,2015,3,27,21,55.7,151,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 22:00,2015,3,27,22,67.9,157,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/27/2015 23:00,2015,3,27,23,84.4,166,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 0:00,2015,3,28,0,102.7,175,Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 1:00,2015,3,28,1,94.3,171,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 2:00,2015,3,28,2,90.1,169,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 3:00,2015,3,28,3,88.6,168,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 4:00,2015,3,28,4,88.8,168,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 5:00,2015,3,28,5,93.9,171,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 6:00,2015,3,28,6,96.4,172,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 7:00,2015,3,28,7,100.7,174,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 8:00,2015,3,28,8,113,181,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 9:00,2015,3,28,9,98,173,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 10:00,2015,3,28,10,84,166,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 11:00,2015,3,28,11,77.4,162,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 12:00,2015,3,28,12,83.2,165,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 13:00,2015,3,28,13,64.5,156,Unhealthy,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 14:00,2015,3,28,14,52.7,143,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 15:00,2015,3,28,15,46.8,129,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 16:00,2015,3,28,16,39.9,112,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 17:00,2015,3,28,17,33.4,96,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 18:00,2015,3,28,18,34.2,97,Moderate,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 19:00,2015,3,28,19,42.6,118,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 20:00,2015,3,28,20,77.3,162,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 21:00,2015,3,28,21,102.6,175,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 22:00,2015,3,28,22,130.3,190,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/28/2015 23:00,2015,3,28,23,135.6,192,Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 0:00,2015,3,29,0,130.8,190,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 1:00,2015,3,29,1,128.9,189,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 2:00,2015,3,29,2,133.9,191,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 3:00,2015,3,29,3,140.5,195,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 4:00,2015,3,29,4,143.7,197,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 5:00,2015,3,29,5,138.8,194,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 6:00,2015,3,29,6,125.9,187,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 7:00,2015,3,29,7,135.5,192,Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 8:00,2015,3,29,8,144.9,197,Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 9:00,2015,3,29,9,145,197,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 10:00,2015,3,29,10,149.7,200,Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 11:00,2015,3,29,11,136.7,193,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 12:00,2015,3,29,12,110.3,179,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 13:00,2015,3,29,13,89.9,169,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 14:00,2015,3,29,14,68.4,158,Unhealthy,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 15:00,2015,3,29,15,61.7,154,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 16:00,2015,3,29,16,60.3,153,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 17:00,2015,3,29,17,59.1,153,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 18:00,2015,3,29,18,56.5,152,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 19:00,2015,3,29,19,56.7,152,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 20:00,2015,3,29,20,55.8,151,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 21:00,2015,3,29,21,55.9,151,Unhealthy,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 22:00,2015,3,29,22,52.4,143,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/29/2015 23:00,2015,3,29,23,63.7,155,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 0:00,2015,3,30,0,66.6,157,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 1:00,2015,3,30,1,71.2,159,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 2:00,2015,3,30,2,62.1,154,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 3:00,2015,3,30,3,47.8,131,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 4:00,2015,3,30,4,32.4,94,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 5:00,2015,3,30,5,25.2,79,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 6:00,2015,3,30,6,19.5,67,Moderate,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 7:00,2015,3,30,7,18.7,65,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 8:00,2015,3,30,8,18.3,64,Moderate,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 9:00,2015,3,30,9,22.6,73,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 10:00,2015,3,30,10,27.3,83,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 11:00,2015,3,30,11,25.6,79,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 12:00,2015,3,30,12,22.8,74,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 13:00,2015,3,30,13,18.4,64,Moderate,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 14:00,2015,3,30,14,13.6,54,Moderate,9,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 15:00,2015,3,30,15,10.8,45,Good,8,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 16:00,2015,3,30,16,10.9,45,Good,11,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 17:00,2015,3,30,17,10.4,43,Good,10,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 18:00,2015,3,30,18,9.7,40,Good,9,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 19:00,2015,3,30,19,13.3,54,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 20:00,2015,3,30,20,13.1,53,Moderate,13,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 21:00,2015,3,30,21,17.5,62,Moderate,22,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 22:00,2015,3,30,22,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/30/2015 23:00,2015,3,30,23,16.1,59,Moderate,15,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 0:00,2015,3,31,0,20,68,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 1:00,2015,3,31,1,24.5,77,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 2:00,2015,3,31,2,26.7,82,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 3:00,2015,3,31,3,25.3,79,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 4:00,2015,3,31,4,26.6,81,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 5:00,2015,3,31,5,27.3,83,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 6:00,2015,3,31,6,36.6,104,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 7:00,2015,3,31,7,40.8,114,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 8:00,2015,3,31,8,40.4,113,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 9:00,2015,3,31,9,41.7,116,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 10:00,2015,3,31,10,42.8,119,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 11:00,2015,3,31,11,42.8,119,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 12:00,2015,3,31,12,41.4,116,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 13:00,2015,3,31,13,44.7,124,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 14:00,2015,3,31,14,47.8,131,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 15:00,2015,3,31,15,40.9,114,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 16:00,2015,3,31,16,40.9,114,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 17:00,2015,3,31,17,40.2,113,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 18:00,2015,3,31,18,44.5,123,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 19:00,2015,3,31,19,43.5,121,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 20:00,2015,3,31,20,47.6,131,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 21:00,2015,3,31,21,60.4,154,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 22:00,2015,3,31,22,70.2,159,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,3/31/2015 23:00,2015,3,31,23,80.1,164,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 0:00,2015,4,1,0,87,167,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 1:00,2015,4,1,1,91.5,170,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 2:00,2015,4,1,2,92.7,170,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 3:00,2015,4,1,3,96.3,172,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 4:00,2015,4,1,4,98.2,173,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 5:00,2015,4,1,5,110.6,179,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 6:00,2015,4,1,6,128.8,189,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 7:00,2015,4,1,7,146.9,198,Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 8:00,2015,4,1,8,180.9,231,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 9:00,2015,4,1,9,129.9,189,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 10:00,2015,4,1,10,88.9,168,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 11:00,2015,4,1,11,61.9,154,Unhealthy,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 12:00,2015,4,1,12,49.4,135,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 13:00,2015,4,1,13,39.7,111,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 14:00,2015,4,1,14,31.8,92,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 15:00,2015,4,1,15,29.4,87,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 16:00,2015,4,1,16,33.2,95,Moderate,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 17:00,2015,4,1,17,33,95,Moderate,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 18:00,2015,4,1,18,29.5,88,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 19:00,2015,4,1,19,31.7,92,Moderate,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 20:00,2015,4,1,20,43.8,121,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 21:00,2015,4,1,21,72.9,160,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 22:00,2015,4,1,22,93.4,171,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/1/2015 23:00,2015,4,1,23,111.2,180,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 0:00,2015,4,2,0,104.6,176,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 1:00,2015,4,2,1,89.8,169,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 2:00,2015,4,2,2,72.4,160,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 3:00,2015,4,2,3,57.2,152,Unhealthy,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 4:00,2015,4,2,4,50.1,137,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 5:00,2015,4,2,5,51,139,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 6:00,2015,4,2,6,63,155,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 7:00,2015,4,2,7,75,161,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 8:00,2015,4,2,8,78.5,163,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 9:00,2015,4,2,9,68.7,158,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 10:00,2015,4,2,10,60.8,154,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 11:00,2015,4,2,11,53.4,145,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 12:00,2015,4,2,12,46.7,129,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 13:00,2015,4,2,13,37.3,105,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 14:00,2015,4,2,14,38.6,109,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 15:00,2015,4,2,15,39.8,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 16:00,2015,4,2,16,37.9,107,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 17:00,2015,4,2,17,40.9,114,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 18:00,2015,4,2,18,41.9,117,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 19:00,2015,4,2,19,47.9,132,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 20:00,2015,4,2,20,54.4,148,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 21:00,2015,4,2,21,59.2,153,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 22:00,2015,4,2,22,60.6,154,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/2/2015 23:00,2015,4,2,23,59.8,153,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 0:00,2015,4,3,0,36.9,104,Unhealthy for Sensitive Groups,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 1:00,2015,4,3,1,21.9,72,Moderate,7,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 2:00,2015,4,3,2,17.4,62,Moderate,13,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 3:00,2015,4,3,3,13.7,54,Moderate,10,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 4:00,2015,4,3,4,10.3,43,Good,7,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 5:00,2015,4,3,5,13.1,53,Moderate,16,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 6:00,2015,4,3,6,16,59,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 7:00,2015,4,3,7,15.5,58,Moderate,15,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 8:00,2015,4,3,8,15.7,59,Moderate,16,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 9:00,2015,4,3,9,19.8,67,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 10:00,2015,4,3,10,16.9,61,Moderate,14,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 11:00,2015,4,3,11,21.9,72,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 12:00,2015,4,3,12,21.4,71,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 13:00,2015,4,3,13,23.7,75,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 14:00,2015,4,3,14,25.3,79,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 15:00,2015,4,3,15,30.1,89,Moderate,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 16:00,2015,4,3,16,32,93,Moderate,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 17:00,2015,4,3,17,32,93,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 18:00,2015,4,3,18,39,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 19:00,2015,4,3,19,39.5,111,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 20:00,2015,4,3,20,46.2,127,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 21:00,2015,4,3,21,49.1,134,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 22:00,2015,4,3,22,49.5,135,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/3/2015 23:00,2015,4,3,23,49.7,136,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 0:00,2015,4,4,0,49.3,135,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 1:00,2015,4,4,1,43.8,121,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 2:00,2015,4,4,2,40,112,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 3:00,2015,4,4,3,24.6,77,Moderate,11,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 4:00,2015,4,4,4,15.3,58,Moderate,6,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,4/4/2015 5:00,2015,4,4,5,9.1,38,Good,3,UG/M3,1 Hr,Valid
